Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Tormenta severa #933,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-38.343072,-60.708605,11/05/2015
Inundación rural #934,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-47.495425,-58.784174,14/08/2021
Accidente agrícola #935,El evento generó pérdidas materiales moderadas.,Climático,-39.085989,-60.402207,23/02/2015
Rescate de animales #936,El evento generó pérdidas materiales moderadas.,Agricultura,-27.995514,-72.304849,18/01/2019
Inundación rural #937,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-30.033788,-56.393642,01/12/2021
Accidente agrícola #938,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-51.558346,-68.764131,16/11/2015
Accidente agrícola #939,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-32.666199,-61.814433,28/04/2019
Rescate de animales #940,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-29.632315,-57.79119,02/01/2017
Sequía prolongada #941,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-32.38176,-55.402108,19/06/2021
Hallazgo arqueológico #942,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-37.840445,-60.020596,14/11/2016
Tormenta severa #943,El evento generó pérdidas materiales moderadas.,Agricultura,-24.315511,-62.223332,26/12/2020
Sequía prolongada #944,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-40.360006,-58.619712,22/08/2018
Accidente agrícola #945,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-47.726443,-57.802981,28/10/2021
Inundación rural #946,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-39.785007,-65.359643,08/05/2023
Incendio rural #947,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-54.445717,-70.730743,22/02/2023
Inundación rural #948,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-21.53059,-69.096132,25/12/2024
Incendio rural #949,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-37.616769,-61.801302,13/07/2018
Hallazgo arqueológico #950,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-39.347427,-70.299804,30/05/2021
Sequía prolongada #951,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-47.078199,-56.872978,21/12/2017
Tormenta severa #952,El evento generó pérdidas materiales moderadas.,Emergencia,-23.792019,-58.447548,12/01/2016
Sequía prolongada #953,El evento generó pérdidas materiales moderadas.,Infraestructura,-38.398602,-55.070006,11/02/2023
Tormenta severa #954,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-33.163343,-72.733882,18/11/2022
Tormenta severa #955,El evento generó pérdidas materiales moderadas.,Climático,-28.475855,-54.601634,24/01/2024
Sequía prolongada #956,El evento generó pérdidas materiales moderadas.,Ambiental,-23.371633,-71.028919,01/10/2018
Accidente agrícola #957,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-33.447838,-60.540031,22/08/2023
Inundación rural #958,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-44.143238,-61.919286,10/08/2015
Rescate de animales #959,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-53.282326,-58.502639,31/08/2018
Falla eléctrica rural #960,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-37.839202,-68.947245,29/05/2019
Plaga en cultivos #961,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-43.570282,-63.74498,01/04/2018
Incendio rural #962,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-46.073029,-65.330196,11/05/2023
Hallazgo arqueológico #963,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-35.98393,-63.498847,15/11/2019
Tormenta severa #964,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-34.056108,-58.418811,25/04/2022
Accidente agrícola #965,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-28.589755,-66.870061,05/10/2017
Corte de camino vecinal #966,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-40.93821,-66.012013,17/06/2021
Sequía prolongada #967,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-32.716065,-57.721534,19/02/2017
Sequía prolongada #968,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-33.811807,-64.4705,24/11/2016
Accidente agrícola #969,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-42.290093,-57.966457,05/03/2024
Corte de camino vecinal #970,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-53.145708,-54.046711,24/07/2024
Inundación rural #971,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-31.410962,-71.218801,27/08/2016
Falla eléctrica rural #972,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-47.893676,-62.470888,18/01/2020
Rescate de animales #973,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-36.340798,-60.727639,14/04/2017
Incendio rural #974,El evento generó pérdidas materiales moderadas.,Emergencia,-24.19463,-62.700619,01/08/2016
Hallazgo arqueológico #975,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-48.176334,-59.221203,12/11/2017
Incendio rural #976,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-22.864,-72.134745,16/01/2018
Inundación rural #977,Autoridades rurales intervinieron para controlar la situación.,Climático,-54.351337,-55.718086,28/05/2022
Plaga en cultivos #978,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-37.709629,-58.95138,13/04/2022
Falla eléctrica rural #979,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-52.007297,-69.423058,16/07/2018
Rescate de animales #980,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-46.588667,-62.646985,19/02/2020
Falla eléctrica rural #981,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-49.661821,-66.391012,28/09/2018
Sequía prolongada #982,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-21.13619,-53.43895,12/12/2018
Incendio rural #983,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-24.726329,-56.795398,03/02/2018
Rescate de animales #984,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-49.841922,-55.107906,01/05/2015
Hallazgo arqueológico #985,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-42.004958,-53.807583,14/05/2022
Accidente agrícola #986,El evento generó pérdidas materiales moderadas.,Infraestructura,-35.521449,-64.757468,13/11/2021
Tormenta severa #987,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-36.564052,-69.261476,03/07/2018
Tormenta severa #988,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-27.796428,-55.816953,21/07/2016
Rescate de animales #989,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-21.146683,-53.496573,19/06/2018
Tormenta severa #990,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-52.694323,-62.574288,17/08/2016
Corte de camino vecinal #991,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-26.456235,-70.516782,25/01/2023
Sequía prolongada #992,El evento generó pérdidas materiales moderadas.,Ambiental,-44.686164,-58.215001,01/05/2015
Inundación rural #993,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-51.369771,-69.712697,19/03/2024
Tormenta severa #994,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-34.409447,-60.946579,20/07/2023
Accidente agrícola #995,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-54.113127,-71.870754,08/09/2021
Falla eléctrica rural #996,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-26.2313,-63.890348,30/09/2023
Sequía prolongada #997,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-38.29085,-70.680989,14/04/2022
Accidente agrícola #998,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-29.005679,-73.192208,02/03/2017
Plaga en cultivos #999,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-32.174471,-69.341912,10/01/2018
Corte de camino vecinal #1000,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-25.517614,-63.456171,17/04/2017
