Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho 778 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Evento cultural,-24.779049,-65.44994,31/03/2023
Hecho 779 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.805964,-65.434947,22/10/2024
Hecho 780 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Manifestación,-24.758752,-65.447738,06/02/2023
Hecho 781 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.787471,-65.451442,12/12/2022
Hecho 782 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.852783,-68.823661,25/10/2020
Hecho 783 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Hallazgo policial,-38.034201,-57.534371,15/09/2019
Hecho 784 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.949625,-68.044801,23/01/2022
Hecho 785 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Corte de servicios,-32.86168,-68.841133,24/06/2021
Hecho 786 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Delito informático,-34.910531,-57.956112,01/02/2021
Hecho 787 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Evento cultural,-38.991347,-68.074592,16/10/2023
Hecho 788 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.606857,-60.697457,23/04/2021
Hecho 789 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Manifestación,-34.64066,-58.351887,27/10/2024
Hecho 790 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.981473,-60.645179,04/04/2022
Hecho 791 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Delito informático,-31.395238,-64.194127,19/06/2024
Hecho 792 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Hallazgo policial,-32.950023,-60.672357,06/02/2023
Hecho 793 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Delito informático,-38.930776,-68.034333,26/02/2022
Hecho 794 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Accidente de tránsito,-34.91024,-57.991059,06/07/2021
Hecho 795 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Evento cultural,-31.64694,-60.732512,10/05/2018
Hecho 796 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Manifestación,-34.598521,-58.417998,12/02/2019
Hecho 797 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.438746,-64.162585,11/12/2022
Hecho 798 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.409012,-64.216069,19/04/2019
Hecho 799 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Accidente de tránsito,-32.913548,-60.626873,11/06/2021
Hecho 800 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.634492,-60.710428,15/02/2023
Hecho 801 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Corte de servicios,-31.400311,-64.155172,11/02/2022
Hecho 802 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Manifestación,-31.45081,-64.212659,07/01/2020
Hecho 803 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.791818,-65.233389,11/06/2018
Hecho 804 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Hallazgo policial,-31.59632,-60.681637,08/01/2022
Hecho 805 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Delito informático,-34.91025,-57.928258,21/05/2022
Hecho 806 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.657,-60.703056,05/10/2020
Hecho 807 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.874404,-68.862718,04/03/2023
Hecho 808 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Delito informático,-31.61017,-60.720904,20/05/2020
Hecho 809 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Emergencia sanitaria,-31.645252,-60.692206,11/08/2024
Hecho 810 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Emergencia sanitaria,-32.886321,-68.812369,27/04/2018
Hecho 811 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Manifestación,-34.920441,-57.993113,26/06/2024
Hecho 812 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Robo,-34.635074,-58.383873,03/04/2024
Hecho 813 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Emergencia sanitaria,-26.801656,-65.209475,10/11/2024
Hecho 814 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Robo,-34.910763,-57.964746,31/12/2022
Hecho 815 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Delito informático,-38.989682,-68.076623,05/05/2024
Hecho 816 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Hallazgo policial,-38.919396,-68.023098,04/08/2021
Hecho 817 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Manifestación,-34.952538,-57.940476,24/09/2023
Hecho 818 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Accidente de tránsito,-31.598516,-60.702665,28/12/2022
Hecho 819 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.751171,-65.455557,26/11/2019
Hecho 820 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Manifestación,-38.009782,-57.528438,22/04/2021
Hecho 821 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Accidente de tránsito,-31.642061,-60.738107,07/11/2021
Hecho 822 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Hallazgo policial,-26.790346,-65.19272,13/02/2024
Hecho 823 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Corte de servicios,-32.959982,-60.627234,12/05/2024
Hecho 824 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Evento cultural,-24.798622,-65.446087,17/02/2024
Hecho 825 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.983974,-60.649831,20/07/2022
Hecho 826 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Accidente de tránsito,-37.999311,-57.538433,24/08/2018
Hecho 827 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Evento cultural,-38.03973,-57.554656,27/10/2022
Hecho 828 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.806878,-65.386158,23/03/2022
Hecho 829 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Incendio,-24.775003,-65.397505,08/01/2022
Hecho 830 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Accidente de tránsito,-32.907034,-60.616742,23/09/2019
Hecho 831 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.914714,-60.660249,07/04/2018
Hecho 832 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.919499,-57.985765,27/05/2019
Hecho 833 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.419212,-64.194382,05/03/2022
Hecho 834 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Manifestación,-34.884324,-57.968837,25/07/2021
Hecho 835 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Accidente de tránsito,-38.990751,-68.038779,13/08/2021
Hecho 836 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Accidente de tránsito,-31.596646,-60.688103,14/12/2019
Hecho 837 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Hallazgo policial,-24.766648,-65.398538,25/09/2022
Hecho 838 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Manifestación,-32.955526,-60.629256,22/02/2018
Hecho 839 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Manifestación,-38.950106,-68.086755,27/02/2019
Hecho 840 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Accidente de tránsito,-34.943663,-57.946319,22/05/2023
Hecho 841 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Delito informático,-34.568349,-58.421088,10/09/2024
Hecho 842 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.807903,-65.434585,23/02/2019
Hecho 843 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.805924,-65.445194,22/08/2018
Hecho 844 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Manifestación,-32.953983,-60.686336,27/10/2024
Hecho 845 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Hallazgo policial,-34.951366,-57.991957,07/07/2024
Hecho 846 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Robo,-34.918456,-57.970718,06/06/2023
Hecho 847 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-37.985012,-57.528678,08/01/2018
Hecho 848 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Manifestación,-32.929402,-60.614071,12/01/2024
Hecho 849 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Manifestación,-38.979107,-68.027065,19/02/2023
Hecho 850 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Evento cultural,-31.427126,-64.225959,17/09/2020
Hecho 851 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Hallazgo policial,-38.95331,-68.081571,06/05/2021
Hecho 852 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Emergencia sanitaria,-32.871739,-68.84942,18/04/2024
Hecho 853 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.968271,-60.654412,26/04/2023
Hecho 854 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Evento cultural,-26.820601,-65.249904,29/11/2018
Hecho 855 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Robo,-32.939207,-60.615247,01/12/2021
Hecho 856 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.954981,-68.085943,06/01/2022
Hecho 857 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Incendio,-38.914133,-68.074565,27/02/2018
Hecho 858 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Hallazgo policial,-26.815717,-65.243615,13/07/2018
Hecho 859 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Accidente de tránsito,-38.959704,-68.083352,21/01/2020
Hecho 860 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Manifestación,-38.027146,-57.520536,25/03/2024
Hecho 861 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Robo,-38.950938,-68.062207,01/04/2020
Hecho 862 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Accidente de tránsito,-32.96446,-60.645641,08/03/2020
Hecho 863 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Hallazgo policial,-34.93248,-57.963051,16/08/2019
Hecho 864 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-38.039669,-57.536846,18/11/2022
Hecho 865 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Accidente de tránsito,-24.780992,-65.408946,20/01/2021
Hecho 866 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.414314,-64.18747,25/06/2023
Hecho 867 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.976607,-68.052189,02/10/2022
Hecho 868 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.923812,-68.08869,04/06/2020
Hecho 869 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Accidente de tránsito,-26.788,-65.209397,20/05/2022
Hecho 870 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Delito informático,-32.893114,-68.820716,12/08/2021
Hecho 871 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.443511,-64.213916,13/10/2018
Hecho 872 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Hallazgo policial,-34.928939,-57.979005,13/10/2019
Hecho 873 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Evento cultural,-38.981168,-68.023502,18/01/2020
Hecho 874 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Emergencia sanitaria,-31.407608,-64.192782,18/12/2019
Hecho 875 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Manifestación,-24.793512,-65.418859,06/04/2019
Hecho 876 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Accidente de tránsito,-38.015405,-57.514399,27/09/2024
Hecho 877 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Delito informático,-26.814799,-65.18629,27/01/2024
Hecho 878 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.391776,-64.173758,23/04/2023
Hecho 879 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Hallazgo policial,-24.766897,-65.462347,21/11/2022
Hecho 880 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Robo,-34.933997,-57.945239,30/01/2018
Hecho 881 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Hallazgo policial,-32.885452,-68.838721,08/09/2023
Hecho 882 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.752807,-65.397719,21/12/2020
Hecho 883 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Corte de servicios,-34.920734,-57.991149,01/06/2021
Hecho 884 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Delito informático,-38.967876,-68.020382,19/06/2022
Hecho 885 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Hallazgo policial,-37.970363,-57.557799,16/12/2024
Hecho 886 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Delito informático,-34.564642,-58.401529,02/08/2023
Hecho 887 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Accidente de tránsito,-38.004908,-57.543428,07/06/2021
Hecho 888 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.574846,-58.39862,29/08/2020
Hecho 889 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.915468,-60.62924,25/11/2024
Hecho 890 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Hallazgo policial,-37.987519,-57.503198,10/09/2022
Hecho 891 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Delito informático,-34.892322,-57.97019,14/10/2023
Hecho 892 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Manifestación,-24.763483,-65.393547,15/01/2020
Hecho 893 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Emergencia sanitaria,-32.86536,-68.828231,16/10/2021
Hecho 894 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Delito informático,-31.621271,-60.738347,11/05/2024
Hecho 895 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Delito informático,-38.912598,-68.091202,19/04/2021
Hecho 896 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Delito informático,-34.634027,-58.399878,31/03/2020
Hecho 897 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Accidente de tránsito,-32.904427,-68.882811,26/01/2021
Hecho 898 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Incendio,-37.989733,-57.570473,15/12/2019
Hecho 899 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Manifestación,-26.845498,-65.189491,17/01/2022
Hecho 900 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Robo,-34.609035,-58.389111,05/06/2024
Hecho 901 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Emergencia sanitaria,-34.632818,-58.361092,02/07/2023
Hecho 902 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Robo,-34.928231,-57.955876,29/01/2024
Hecho 903 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Emergencia sanitaria,-32.874684,-68.815038,03/07/2023
Hecho 904 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Emergencia sanitaria,-32.921333,-68.871385,19/01/2018
Hecho 905 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Accidente de tránsito,-26.8476,-65.239809,09/06/2019
Hecho 906 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Manifestación,-32.914841,-68.812928,31/05/2022
Hecho 907 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.391103,-64.206615,06/01/2021
Hecho 908 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Manifestación,-31.406525,-64.226023,12/10/2020
Hecho 909 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Delito informático,-34.567209,-58.345727,31/03/2024
Hecho 910 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.381112,-64.149204,07/11/2021
Hecho 911 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Robo,-34.900813,-57.935589,18/03/2018
Hecho 912 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.761479,-65.460586,26/09/2024
Hecho 913 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.75887,-65.432875,22/05/2020
Hecho 914 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.627231,-60.728791,19/04/2021
Hecho 915 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Emergencia sanitaria,-31.616103,-60.720517,18/07/2024
Hecho 916 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.812751,-65.204628,08/12/2020
Hecho 917 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Delito informático,-31.6289,-60.728687,05/09/2023
Hecho 918 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Corte de servicios,-26.808264,-65.241069,05/06/2023
Hecho 919 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Hallazgo policial,-32.959918,-60.652504,21/12/2024
Hecho 920 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Incendio,-37.973727,-57.508973,19/03/2023
Hecho 921 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Manifestación,-31.672599,-60.730809,26/03/2023
Hecho 922 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Accidente de tránsito,-38.975435,-68.060458,25/09/2024
Hecho 923 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Robo,-34.9315,-57.982058,17/07/2018
Hecho 924 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Manifestación,-31.652739,-60.660663,10/11/2022
Hecho 925 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Manifestación,-34.629031,-58.344652,24/05/2019
Hecho 926 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Accidente de tránsito,-37.987509,-57.514569,17/06/2023
Hecho 927 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Hallazgo policial,-32.922428,-68.864854,24/06/2023
Hecho 928 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Robo,-38.037652,-57.526751,22/04/2023
Hecho 929 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Incendio,-34.603961,-58.36825,19/01/2022
Hecho 930 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Delito informático,-32.923351,-60.619782,22/08/2021
Hecho 931 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Manifestación,-38.934626,-68.04854,14/08/2020
Hecho 932 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.921798,-68.874737,29/08/2020
Hecho 933 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Hallazgo policial,-34.916274,-57.971368,29/01/2019
Hecho 934 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Accidente de tránsito,-34.922211,-57.974007,30/11/2022
Hecho 935 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Accidente de tránsito,-34.584316,-58.392788,18/10/2022
Hecho 936 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Hallazgo policial,-32.958062,-60.617741,14/12/2020
Hecho 937 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.451171,-64.208783,28/10/2023
Hecho 938 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Hallazgo policial,-38.941598,-68.097946,03/05/2023
Hecho 939 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.571305,-58.383097,20/10/2022
Hecho 940 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Corte de servicios,-32.859728,-68.864964,11/10/2020
Hecho 941 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Corte de servicios,-34.894809,-57.986249,23/03/2018
Hecho 942 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.424958,-64.214701,02/04/2022
Hecho 943 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Delito informático,-32.968177,-60.649723,09/02/2021
Hecho 944 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Accidente de tránsito,-38.030727,-57.512088,18/11/2019
Hecho 945 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Emergencia sanitaria,-32.91985,-60.638556,02/11/2022
Hecho 946 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Delito informático,-38.943077,-68.070382,20/03/2022
Hecho 947 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.642479,-58.379146,24/06/2020
Hecho 948 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Corte de servicios,-34.581296,-58.390314,04/02/2024
Hecho 949 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Manifestación,-37.990873,-57.554895,15/11/2020
Hecho 950 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Manifestación,-34.935478,-57.983958,25/09/2020
Hecho 951 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Manifestación,-32.927372,-68.866423,06/11/2019
Hecho 952 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Manifestación,-32.867675,-68.837008,03/04/2018
Hecho 953 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.421872,-64.227475,22/08/2024
Hecho 954 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.926025,-68.87469,26/05/2020
Hecho 955 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Manifestación,-32.950688,-60.628625,07/08/2019
Hecho 956 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Corte de servicios,-32.919527,-68.881401,11/02/2023
Hecho 957 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Evento cultural,-32.860969,-68.838118,03/05/2022
Hecho 958 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Hallazgo policial,-31.615841,-60.679792,31/07/2019
Hecho 959 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.89655,-57.938395,18/09/2021
Hecho 960 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-37.971139,-57.54768,16/01/2020
Hecho 961 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Manifestación,-34.643008,-58.419536,25/06/2023
Hecho 962 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.454264,-64.201769,23/05/2019
Hecho 963 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Emergencia sanitaria,-26.836308,-65.182072,03/10/2020
Hecho 964 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.86624,-68.878533,26/05/2022
Hecho 965 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Accidente de tránsito,-38.024232,-57.576294,01/09/2023
Hecho 966 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Emergencia sanitaria,-34.583917,-58.39253,21/07/2022
Hecho 967 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Accidente de tránsito,-26.786761,-65.204772,19/10/2019
Hecho 968 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.92364,-68.093855,09/08/2023
Hecho 969 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Emergencia sanitaria,-24.817465,-65.415497,27/01/2024
Hecho 970 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Evento cultural,-38.970161,-68.079057,25/04/2019
Hecho 971 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-37.984585,-57.513646,11/10/2022
Hecho 972 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.766455,-65.449778,13/01/2022
