Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-38.9516,-68.0591,16/11/2018
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-26.8083,-65.2176,05/07/2016
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Incendio,-32.9442,-60.6505,13/01/2022
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Incendio,-27.3621,-55.9009,24/06/2015
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Incendio,-27.3621,-55.9009,28/11/2019
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-32.8895,-68.8458,07/07/2023
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-32.8895,-68.8458,20/07/2018
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-32.8895,-68.8458,29/10/2017
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-26.8083,-65.2176,12/09/2023
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-34.6037,-58.3816,03/07/2015
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-27.3621,-55.9009,12/03/2017
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-38.9516,-68.0591,03/09/2022
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-38.9516,-68.0591,16/07/2018
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-54.8019,-68.303,10/09/2024
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.4201,-64.1888,09/06/2018
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.5375,-68.5364,10/11/2020
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-34.6037,-58.3816,24/01/2020
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-26.8083,-65.2176,17/06/2016
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-32.8895,-68.8458,20/04/2016
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.5375,-68.5364,10/02/2022
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-27.3621,-55.9009,19/04/2018
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-24.7821,-65.4232,26/03/2023
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-54.8019,-68.303,09/12/2024
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-31.4201,-64.1888,18/09/2021
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.5375,-68.5364,07/02/2021
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-27.3621,-55.9009,01/12/2022
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.5375,-68.5364,04/01/2021
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-38.9516,-68.0591,21/11/2023
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-38.9516,-68.0591,18/12/2023
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-27.3621,-55.9009,02/10/2018
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-38.9516,-68.0591,09/09/2020
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-32.8895,-68.8458,23/01/2017
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,23/06/2024
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,06/04/2020
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-34.6037,-58.3816,16/03/2015
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-38.9516,-68.0591,01/01/2016
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-31.5375,-68.5364,30/10/2022
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-54.8019,-68.303,11/09/2018
